20,-13.8155105580,-6.7174168115,-0.0022476421,-7.6410734902,-3.2837899260,-6.8554205865,-4.6265998136,-1.9742225898
21,-13.8155105580,-7.6892680606,-2.9385051831,-4.7239675077,-6.5189280633,-6.9015698273,-4.6085510264,-2.1637351367
22,-0.0000010000,-0.0000017467,-0.0300683647,-0.1795328092,-0.0035230856,-0.0051313544,-0.9037401090,-0.1490199076
23,-0.0000010000,-0.0000010000,-0.0000010000,-4.4589192979,-0.2587242495,-0.0040771205,-0.0099156048,-0.1123769863
24,-0.0000010000,-0.0022974585,-0.0000535541,-5.3590826391,-6.3319831819,-6.5972346456,-1.8244640489,-1.9102615140
25,-0.0000264060,-0.0081242137,-0.0001219697,-1.4738123404,-0.0111783843,-3.5273235570,-1.8153595026,-0.0007771021
26,-4.4466894690,-3.8813948152,-0.0135316003,-4.5364280410,-6.4523058345,-6.8127978662,-4.5357665562,-0.0833472362
27,-13.8155105580,-6.6129503898,-7.6166377155,-5.4073523676,-2.9979755460,-4.4572996419,-4.6036778371,-1.5387047563
28,-0.0000010000,-0.1613698452,-0.0000015191,-1.1752152170,-0.0009319090,-0.0026498808,-0.0009003785,-1.1988087108
29,-0.0202617972,-0.0000010000,-0.0038160009,-0.0000124785,-0.0197106199,-0.0000525655,-0.3624129567,-4.3155063415
30,-0.0000010000,-0.0066047341,-0.0000010000,-1.5680416776,-0.0188542508,-6.7243450168,-0.7194660539,-1.2321167750
31,-0.0000010000,-0.0000010000,-0.0000024292,-0.1378883910,-0.0000010456,-0.0000331894,-0.0000010000,-0.0770985716
32,-5.4284075483,-0.0054434834,-0.0533925443,-0.0002510697,-3.2493168031,-6.8085749052,-0.0037492620,-1.8194637489
33,-0.3344371275,-10.0209469301,-5.0888619911,-0.1079185678,-0.9702959891,-6.7968448693,-4.5709303817,-1.9043426023
34,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000144888,-0.0000010000,-0.0009385878,-0.0000018102,-0.0000234641
35,-0.0000010000,-0.0000010000,-0.0000023675,-0.0165638589,-0.0070973603,-0.0330982630,-1.4515466465,-0.0001827191
36,-0.0000010000,-0.0000010000,-0.0000640403,-0.0000213784,-0.0000010000,-0.0021340784,-0.0001311792,-0.0032050755
37,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
38,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
39,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
40,-13.8155105580,-7.3467226602,-7.6345615511,-4.5775830168,-6.6060535329,-6.9460268005,-4.6398196034,-4.7357287993
41,-13.8155105580,-10.0518316637,-7.6642314600,-7.6507928062,-6.5932417825,-6.9399070628,-2.3368831686,-4.7789360405
42,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
43,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
44,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
45,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
46,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
47,-13.8155105580,-9.9813297568,-7.6004068995,-7.6395049107,-6.6032648084,-6.9492817617,-0.5699033826,-4.7275872347
48,-13.8155105580,-10.0009739616,-5.5294949398,-7.6513989429,-6.6100547329,-6.9549494137,-4.6721660869,-4.7959927266
49,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000269746,-0.0000010000,-0.0000010000
50,-13.8155105580,-10.0396703712,-7.6636937332,-4.7833617148,-6.5667991682,-4.1817339549,-2.7077545103,-4.7007119781
51,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000083203,-0.0012881838,-2.5203040518,-0.0000113244
52,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
53,-0.0000010000,-0.0000123223,-0.0000010000,-0.0003521466,-0.0320410697,-0.4040077546,-1.0111965759,-0.0000310058
54,-0.0112259396,-6.1812604729,-0.7170888942,-0.1467043521,-4.1039204902,-6.7052057985,-2.7991299997,-4.5894020484
55,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
56,-0.0013977479,-0.0000010000,-0.0000266900,-0.0121833781,-0.0000813644,-0.1040962727,-0.9582430836,-0.0001982600
57,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000464123,-0.0000312064,-0.0000272602,-0.0000010000,-0.0040330031
58,-0.0000010000,-0.0000010913,-0.0000010000,-0.0003538610,-0.0000010000,-0.0012758940,-0.0121503725,-0.0000327492
59,-13.8155105580,-10.0518846732,-7.6612744772,-7.6514037571,-6.6140137444,-6.9549238997,-4.6724400570,-2.0969728276
60,-13.8155105580,-10.0427969995,-7.6609112839,-4.7967651596,-3.0831851838,-4.4342715588,-4.6588476544,-2.2601509921
61,-13.8155105580,-5.3218265582,-7.6286860147,-4.6044634299,-6.6010101434,-0.6238815861,-0.2406803119,-4.7373112736
62,-0.0000010000,-0.0000010000,-0.0000181451,-0.0000677436,-0.0260490294,-0.0348092083,-0.0000023446,-0.0038197384
63,-0.0000010000,-0.0001295003,-0.0168651933,-0.0167932310,-3.0750666605,-0.0305036497,-0.0000032646,-0.2522297543
64,-0.0000010000,-0.0000385780,-0.9503100934,-0.0375068619,-0.0081973269,-0.0690122410,-0.0000536452,-4.3068892330
65,-0.0304054272,-0.0045241911,-0.0002456680,-0.0000039270,-0.0081420215,-1.1726984027,-0.0201402948,-1.6544986143
66,-13.8155105580,-10.0473108600,-7.6547288626,-5.2565631500,-6.6097309509,-6.9126730117,-2.8430445616,-4.6928111626
67,-13.8155105580,-10.0307956813,-4.4723069035,-2.2661417242,-6.6089103774,-6.9100786228,-2.8409446166,-1.3458175285
68,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
69,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
70,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
71,-13.8155105580,-7.4641391274,-7.6607013030,-5.4140078156,-0.3975993274,-4.4396747294,-0.1718654721,-2.1330117295
72,-0.0000010000,-0.0000010000,-0.0002354858,-0.0000010000,-0.0000076328,-0.0025538686,-0.3836468367,-0.0004423550
73,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
74,-13.8155105580,-10.0515059558,-7.6640763618,-7.6504701563,-6.5820865113,-6.8511517747,-0.3091771698,-4.7642425507
75,-13.8155105580,-10.0518846747,-7.6656666899,-7.6513375988,-6.6140861643,-6.9475675938,-4.6728021756,-4.8030151848
76,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
77,-13.8155105580,-7.1730559420,-7.6644250279,-4.7757430843,-3.2213544253,-6.9200524782,-2.7302511313,-4.7168682563
78,-10.1405175441,-0.0438177324,-4.4584487235,-5.3207864784,-3.1589309489,-4.1467863372,-0.0011226654,-0.1497348122
79,-0.0000315310,-0.0000010000,-0.0902506051,-1.5175511569,-0.0325977925,-0.1373851572,-0.0013101114,-1.8232138718
80,-13.8155105580,-10.0506283275,-4.3759007689,-7.6452069246,-6.5928209474,-4.1990745538,-4.5872278674,-0.1771766618
81,-0.0000010000,-0.0000010000,-0.0013780487,-0.0000012742,-0.0016305046,-0.0124420286,-0.0007826904,-0.0004159068
82,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000094839,-0.0000261781,-0.0002496518,-0.0003205943
83,-0.0000010000,-0.0011778617,-0.3594613327,-0.0063830682,-3.0511106222,-0.0265113685,-4.4699082423,-4.2444906210
84,-11.9364424884,-0.9156176496,-5.5169578757,-5.3893646816,-4.0789840503,-0.0114385194,-0.0014705086,-0.2218436095
85,-12.3771530565,-9.5912107018,-5.0718490233,-7.6445936904,-3.1386025892,-6.9372153939,-2.3309083923,-4.7452427178
86,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
87,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
88,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
89,-0.0000010000,-0.0000010000,-0.0000779940,-0.0006236564,-2.8164645291,-2.7361057886,-0.0000090104,-0.0461283475
90,-0.0000108734,-0.0000010000,-3.3671688565,-0.0157905884,-0.0229372217,-0.0001448245,-0.0316231704,-0.0075896523
91,-0.0002425133,-9.6784556017,-5.5195588300,-2.5194090413,-6.3633217592,-6.8123835415,-4.5458117797,-4.4619844565
92,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
93,-7.5837387404,-0.0816195807,-0.0002349714,-4.2290643081,-2.3118105896,-4.1473555654,-4.5715925701,-1.3577528808
94,-8.8975926372,-0.0000023058,-0.0000529150,-1.4659357505,-0.5871804360,-0.0736669413,-0.0246849869,-0.1595127838
95,-0.0000010000,-0.0000010000,-0.0000010000,-4.5175642247,-0.0061050636,-3.2666117870,-4.4439832695,-0.0094317238
96,-13.0965872008,-10.0324590376,-4.4788664046,-7.5799261485,-6.5957368742,-6.8481318976,-4.6104418681,-1.5704792347
97,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
98,-13.8155105580,-5.5611820299,-0.0048238532,-0.4954852903,-4.0597579741,-2.8632984370,-2.7715397964,-0.0119383675
99,-13.8155105580,-7.6622405010,-7.6623751059,-1.7726729182,-6.5737699020,-6.9146152942,-4.6226734479,-0.1875277537
100,-0.0000022097,-0.0000849903,-0.0000010000,-0.3082646795,-0.0260839177,-6.8342752207,-1.5101148657,-4.2173341519
101,-0.0000345213,-0.0001142182,-2.9658606525,-0.0004018875,-0.0018589407,-6.7238674527,-4.4988137500,-1.7615535241
102,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
103,-0.0000010000,-0.0000010000,-0.0000010000,-0.0963371882,-0.0000077327,-2.5185592909,-0.0598287464,-0.0036782920
104,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000524652,-0.0000010000,-0.0008842631,-0.0000017336,-0.0001322039
105,-0.0000010000,-9.9706355914,-3.3266117162,-0.0172756756,-6.3459849272,-0.0000864894,-1.4704469316,-0.1040469929
106,-0.0000010000,-1.1606399769,-0.0001318797,-0.0135057991,-0.2547767827,-4.2023086911,-1.4803787486,-0.0036885390
107,-0.0002237569,-0.0031564852,-0.0342829840,-0.3506298317,-6.3768430016,-0.3135042050,-0.6332940571,-4.2910271826
108,-0.0001979568,-0.0001603664,-2.6456532346,-0.0021424370,-6.4447055544,-3.7508633674,-4.4363186877,-4.2516788410
109,-4.2233814581,-0.0000010000,-0.7040239706,-4.5299691332,-2.3357583844,-6.6697560359,-1.5695263934,-0.0137742193
110,-0.0000636095,-1.6275702161,-0.0000064145,-0.0001195950,-0.0113558926,-0.0740931178,-0.0911626133,-0.0068573196
111,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
112,-7.1812442189,-0.0000686404,-0.0035959649,-0.1326622297,-2.7700626842,-0.7874907783,-4.5743775562,-1.9200706622
113,-0.0017601321,-0.0000202636,-0.0000362924,-1.8311552006,-0.0003468587,-0.0000340445,-0.7561573955,-0.0085402971
114,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
115,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
116,-13.8155105580,-10.0517890862,-7.6631924021,-5.2624627218,-6.6121134787,-6.9162109483,-4.6149311893,-4.7544079904
117,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
118,-13.8155105580,-10.0443685224,-5.1064443621,-4.6039827451,-6.5583472836,-6.9460983635,-4.6329833516,-4.7321537104
119,-13.8155105580,-7.6919519602,-7.6084501509,-4.5757802572,-6.5635023912,-6.9479427948,-4.6606343130,-4.7843405489
120,-13.8155105580,-10.0491821026,-3.7653505501,-4.5953684445,-6.6112906408,-6.9414754145,-4.6649216660,-4.7005116091
121,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
122,-0.0000010000,-0.0000010000,-0.0000200735,-0.0184596951,-0.0070519768,-0.4044777821,-0.0027651651,-0.1648692927
123,-0.0000010000,-0.0000010000,-0.0018801965,-0.0152116065,-0.0000423006,-0.5565208259,-0.0000758229,-0.0003200541
124,-0.0346918988,-0.0000016190,-0.0000010000,-0.0000353156,-0.0235434146,-0.0144041121,-2.6016509612,-0.0072173549
125,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000018597,-0.0000010000,-0.0000066378
126,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000201384,-0.0000771265,-0.0000010000
127,-0.0000010000,-4.1624193849,-7.3666808615,-7.5752524163,-3.2103274524,-4.2907247099,-0.3073259159,-0.1765772788
128,-0.0000010000,-0.0000193297,-0.0000072387,-0.0939389469,-0.0006023767,-0.0010407625,-0.0000010000,-0.8370261388
129,-13.8155105580,-1.0954695071,-0.0000653109,-0.0094109379,-0.0840023154,-6.8780335202,-1.5971860896,-0.0053949969
130,-0.1202613379,-0.0025209531,-0.0150817282,-2.4003701570,-0.0013113802,-0.0000031700,-0.1364569606,-0.1291375644
131,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000329460,-0.0206861136,-0.0014393937,-0.0000010000,-0.0001365314
132,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
133,-13.8155105580,-10.0518846184,-7.6656287128,-7.6513901830,-6.6122580917,-4.4854027686,-4.6716935744,-4.7987187218
134,-0.0001130145,-0.0000010000,-0.0005448612,-0.0000995115,-0.0121494848,-3.3188773382,-0.0317056386,-0.0064681294
135,-7.4171692370,-1.1141330899,-4.1718866076,-5.2323019496,-6.4448741098,-4.0546616972,-4.4927421765,-1.9904004750
136,-13.8155105580,-7.7560184888,-5.1253415687,-7.6441870346,-6.5504066764,-6.9485180770,-1.9937828944,-2.0529753587
137,-0.0000010000,-0.0000012699,-0.0000165551,-0.0005751613,-0.0004579146,-0.0007430083,-0.0000013998,-1.4974553293
138,-0.0000010000,-0.0000047600,-0.0002110280,-4.1022067794,-0.0000076222,-0.0000340161,-0.0000358782,-1.7131370702
139,-13.8155105580,-6.5707398002,-7.6624283089,-7.6508572075,-6.5723977758,-6.8965253398,-4.6616526133,-4.7834185046
140,-13.8155105580,-6.5706868604,-7.6609930447,-7.6502282486,-6.5515319312,-6.8813945193,-2.3266920681,-4.7590924003
141,-8.1550811420,-0.0000010000,-0.0000010000,-7.5953138320,-2.2437750576,-3.1165526447,-2.7762546414,-0.0231990928
142,-0.0000234276,-0.0000010000,-0.0000016136,-1.9143325692,-0.0120820114,-0.7546986827,-0.1091014072,-0.1669264966
143,-0.0956225764,-0.0000010000,-0.0002037822,-0.0000106485,-2.2317386764,-3.6582449468,-1.5891835499,-0.0004989042
144,-0.0000444821,-0.0003109859,-0.0000027180,-0.0241671374,-0.6443184848,-6.8499379325,-1.5754774493,-0.0100942817
145,-0.0000085344,-0.0047570609,-0.0050823836,-0.0295016811,-2.3134306015,-3.4640332914,-0.0753449816,-0.2438979545
146,-0.0000010000,-0.0000010000,-0.2113196080,-0.0000253376,-0.0000091072,-0.0004202087,-0.0008343994,-0.1995911925
147,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
148,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
149,-13.8155105580,-10.0441709835,-7.6567169309,-7.6417444566,-6.5971318210,-3.8405206638,-0.0000010000,-4.5758413010
150,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
151,-0.0187739435,-0.0000081784,-5.0796056107,-0.0000375015,-0.4304440914,-4.0907998593,-0.8025459152,-4.1982185409
152,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
153,-13.8155105580,-10.0518727259,-7.6655773160,-7.6513902089,-6.6122796765,-3.6073865355,-4.6374256767,-4.7934814334
154,-13.8155105580,-10.0466505705,-7.6653228938,-7.6387693365,-6.5863035388,-6.9495610527,-4.6679287130,-4.7965542822
155,-13.8155105580,-10.0518846747,-7.6656666899,-7.6513375988,-6.6140861643,-6.9475675938,-4.6728021756,-4.8030151848
156,-0.0000010000,-0.0000287793,-0.2180766559,-1.2053221103,-6.2657577907,-0.1642035823,-0.0689893670,-0.0002644876
157,-0.0000010000,-0.0000010000,-0.0000021434,-0.0002198555,-0.0017838487,-0.0000269283,-0.0004261248,-0.0053122583
158,-0.0000010000,-0.0000010000,-0.0002489493,-0.0000010000,-0.0108019926,-0.4345185758,-0.0306711744,-0.0004838856
159,-0.0000010000,-0.0000010000,-0.0000111352,-0.0000230177,-0.0103399795,-0.0010051826,-0.0279969908,-0.0049599309
160,-0.0000010000,-0.0000178347,-0.0000010297,-1.4620280944,-0.0000039290,-2.7080855458,-2.7591108354,-1.6184145598
161,-13.8155105580,-0.0348998053,-0.5768428760,-4.5485038829,-3.3445149391,-0.8536253093,-4.5386077283,-0.2985605974
162,-8.0349604802,-0.0243718501,-0.0025498942,-2.5109105930,-6.1763054202,-4.0662714105,-4.5165650647,-0.0108635918
163,-0.0000197239,-0.0000323261,-0.0118485136,-7.5920053995,-0.2058205605,-0.1398434807,-0.0067516085,-1.6172582748
164,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
165,-13.8155105580,-4.6383216219,-1.7847102624,-7.6355691321,-6.5704971915,-6.9367248251,-4.6548657915,-4.6217148749
166,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
167,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
168,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
169,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000134991,-0.0000055093,-0.0000838611,-0.0000018289,-0.0002610192
170,-0.0000010000,-0.0000010000,-0.0000010000,-0.0002338221,-0.0000068105,-0.0000826725,-0.0000010825,-0.0053624795
171,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000011624,-0.0000010000,-0.0000021949,-0.0577015006,-0.0663583382
172,-0.0000010000,-0.0000010000,-0.0000077169,-0.0073562404,-0.0000062579,-0.0232972876,-0.0159113456,-0.0086516348
173,-0.0000010000,-0.0000010000,-0.0000010000,-0.0124383667,-0.3324372878,-1.1726049774,-0.0286197125,-3.8975035659
174,-0.0000010000,-0.0000010000,-0.0000010000,-0.0129725606,-0.3919350237,-0.9288245489,-4.3484847328,-0.0000147492
175,-13.8155105580,-6.7419401396,-5.4491574939,-4.7206458508,-6.5061503760,-6.9245209938,-0.3051285365,-1.2829723109
176,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
177,-0.3245114103,-6.6385779678,-0.0003225537,-4.3146622515,-6.4110651082,-3.4591280624,-0.0006823965,-1.3509142694
178,-10.4244523627,-6.6834645677,-0.8004061942,-4.5894002890,-2.9505267285,-1.1566115223,-2.6109024971,-0.2991169851
179,-0.0000010000,-0.0000010000,-0.0000022274,-0.0079769162,-0.0068441659,-6.6242770258,-1.0192987021,-4.3589507469
180,-0.0000010000,-0.0000010000,-0.0000019090,-0.0000140356,-0.0001580600,-4.0049010417,-0.0097695422,-0.2043921378
181,-0.0000010000,-0.0000124870,-0.0021728284,-0.0000010000,-0.3566922430,-0.0000020374,-0.0000091703,-0.0005291958
182,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000017680,-0.0000010000,-0.0001226087
183,-0.0000010000,-0.0000409675,-0.0330359818,-0.0005765399,-2.8427525655,-0.0004045487,-0.6732419458,-0.0041173702
184,-9.3545810506,-0.0042872335,-0.0000010000,-4.3132820188,-3.8993265352,-3.6202076211,-2.2135307272,-0.0097998127
185,-0.1884041415,-6.6753694328,-5.0871429364,-4.1648362790,-1.1741312749,-4.3443713985,-4.5562433678,-0.0133915618
186,-0.0000010000,-0.0022735377,-0.7329781322,-0.0134065446,-0.5297308362,-3.9045952326,-0.0699039304,-4.3559217904
187,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000032579,-0.0000754822,-0.0000014476,-0.0001447613
188,-0.0000010000,-0.0000010000,-0.0000010000,-0.0151360660,-2.7925986223,-0.8606276742,-0.0126298001,-1.5361718328
189,-0.0000010000,-0.0000115328,-0.0000030460,-4.4067952777,-0.0000257935,-0.7238459158,-0.0014244214,-0.0004929900
190,-0.0000010000,-0.0000010000,-0.0000094857,-0.0002433739,-0.0233296452,-0.0528881440,-0.0000010000,-0.0031305252
191,-0.0000010000,-0.0000010000,-0.0007790422,-0.1659514438,-0.0106456815,-0.0000303272,-0.0000010000,-0.0034109573
192,-0.0000010000,-0.0000010000,-0.0000142043,-0.0137883500,-2.8322841263,-0.0007665310,-0.0877544408,-0.0000167718
193,-13.8155105580,-9.9789698124,-7.4577584916,-4.7712221598,-0.6798674071,-6.9241680470,-4.6356137060,-4.7288140586
194,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
195,-13.3412572241,-0.0028900306,-5.0968172994,-4.7135736745,-0.3524739895,-6.8153718132,-2.6586881252,-0.0007215522
196,-0.0000010000,-0.0003506870,-0.0079680222,-0.3611045448,-2.9780550976,-6.7757626584,-0.0004535913,-4.2842605965
197,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
198,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
199,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
200,-13.8155105580,-10.0518846755,-7.6656667263,-7.6514217652,-6.6141088334,-6.9550387605,-4.6728338892,-4.8032662281
201,-0.0000010000,-0.0000010000,-0.0037737954,-0.0002995817,-0.0181772714,-0.5801468481,-0.0407576280,-0.0028322138
202,-13.8155105580,-10.0440564196,-7.6527013804,-7.6104223105,-4.1211670682,-3.8221646674,-0.0000010000,-4.5020727595
203,-0.0000010000,-5.3199514825,-4.1388696729,-4.1665520023,-6.3578208449,-2.8166067021,-0.0143945670,-4.4298262593
204,-13.8155105580,-10.0501363716,-4.2032548704,-7.6510429532,-6.6032111618,-6.9514651251,-4.6646702912,-4.7304429425
205,-0.0000063813,-0.0000115450,-7.5483728809,-0.0094624867,-0.0009781287,-2.9396662190,-1.7645221241,-1.7828677266
206,-9.3645488980,-3.2860250623,-5.4310801327,-4.7250979568,-6.5360662069,-3.3967917960,-2.6439315366,-1.2463980964
207,-0.0000010000,-0.0000039553,-0.0001133119,-0.0063874078,-0.0000086337,-0.9597298110,-0.0001469560,-0.2281873675
208,-8.7409051264,-9.7812399111,-0.0201464147,-7.6378092542,-6.5222884536,-6.9138665161,-4.6206765663,-2.1141207892
209,-0.2449939901,-0.0045098344,-0.0002737379,-0.1329537923,-0.0008147891,-0.8736670948,-0.0009098773,-1.6377198567
210,-0.0000010000,-0.1952156912,-0.0003261074,-0.2412118312,-6.3970202451,-6.6791567430,-0.0022157307,-4.3497042132
211,-10.7669743551,-0.0005379721,-0.0097352319,-4.5192920658,-3.1455273687,-6.8573481924,-0.0010815451,-1.8674819997
