0,-0.0000077864
1,-0.0000077864
2,-0.0000077864
3,-11.7751096024
4,-0.0000077864
5,-0.0000077864
6,-0.0000077864
7,-0.0000077864
8,-11.7751096024
9,-11.7751096024
10,-8.7513605239
11,-11.7751096024
12,-11.7751096024
13,-0.0000077864
14,-0.0000077864
15,-0.0000077864
16,-1.4639192306
17,-0.0000077864
18,-0.0000077864
19,-7.5882435919
20,-7.7161689167
21,-7.7161689167
22,-0.0001601649
23,-0.0001601649
24,-0.0001601649
25,-0.0052430377
26,-7.5882435919
27,-7.5882435919
28,-0.0000077864
29,-0.0001601649
30,-0.0005125984
31,-0.0000077864
32,-0.0005125984
33,-4.7009517696
34,-0.0000077864
35,-0.0000077864
36,-0.0000077864
37,-11.7751096024
38,-11.7751096024
39,-11.7751096024
40,-11.7751096024
41,-11.7751096024
42,-11.7751096024
43,-11.7751096024
44,-11.7751096024
45,-11.7751096024
46,-11.7751096024
47,-11.7751096024
48,-11.7751096024
49,-0.0000077864
50,-11.7751096024
51,-0.0000077864
52,-11.7751096024
53,-0.0000077864
54,-0.9768547380
55,-11.7751096024
56,-0.0001601649
57,-0.0000077864
58,-0.0000077864
59,-11.7751096024
60,-11.7751096024
61,-7.7161689167
62,-0.0000077864
63,-0.0000077864
64,-0.0001601649
65,-0.0292739981
66,-11.7751096024
67,-11.7751096024
68,-11.7751096024
69,-11.7751096024
70,-11.7751096024
71,-5.2653879141
72,-0.0000077864
73,-11.7751096024
74,-11.7751096024
75,-11.7751096024
76,-11.7751096024
77,-11.7751096024
78,-2.0944398949
79,-0.0092376253
80,-11.7751096024
81,-0.0000077864
82,-0.0000077864
83,-0.4769215076
84,-2.0944398949
85,-11.7751096024
86,-11.7751096024
87,-11.7751096024
88,-11.7751096024
89,-0.0000077864
90,-0.0001601649
91,-7.5882435919
92,-11.7751096024
93,-3.5572889473
94,-0.0001601649
95,-0.0000077864
96,-11.7751096024
97,-11.7751096024
98,-2.0944398949
99,-11.7751096024
100,-0.0005125984
101,-0.0104923103
102,-11.7751096024
103,-0.0000077864
104,-0.0000077864
105,-0.0004510316
106,-0.0000077864
107,-0.0024500147
108,-2.0944398949
109,-0.0001601649
110,-0.0000077864
111,-11.7751096024
112,-0.0005125984
113,-0.0000077864
114,-11.7751096024
115,-11.7751096024
116,-11.7751096024
117,-11.7751096024
118,-11.7751096024
119,-11.7751096024
120,-11.7751096024
121,-11.7751096024
122,-0.0000077864
