36,-2.3570916416,-1.4281861832,-0.2866568473,-2.0540691025,-3.3103872741
37,-5.4394055580,-0.0518005930,-2.4648088342,-5.0029947875,-0.1338297471
38,-0.0006742472,-0.0945755656,-4.9505627054,-4.9684400974,-1.7760416262
39,-0.0000010000,-1.7168111412,-0.0004238122,-0.0044917989,-0.0036235473
40,-0.0000287169,-2.8179154393,-3.2887130666,-0.0128823061,-0.5875536331
41,-0.0000010000,-0.0000079653,-0.0004228315,-0.0007375556,-0.0000075548
42,-0.0001079581,-0.2200390018,-0.0004250393,-0.1280134468,-0.1006105304
43,-0.0000064517,-3.2035728912,-0.2810638198,-0.2856186021,-0.0011228319
44,-0.0000057342,-0.0009959213,-0.0004260845,-0.5130194342,-0.0071562690
45,-7.3700772409,-7.2154506169,-4.9684136906,-5.1176018959,-3.5917485263
46,-0.0275318084,-3.2028845220,-0.0985686673,-1.3897513833,-0.0332749059
47,-0.3269191015,-2.9932262183,-1.9470947243,-3.1587681561,-0.0322730564
48,-0.0000010000,-0.3278077535,-0.0000475585,-0.3927505808,-0.0119635199
49,-7.3700772409,-7.2154506169,-4.9684136906,-5.1176018959,-3.5917485263
50,-0.1428688908,-0.0546492423,-0.0492875798,-4.9217955846,-1.4580850756
51,-0.0000154419,-1.4346119205,-0.0078159961,-1.6768786920,-1.3445299342
52,-0.0000161837,-1.0481227430,-0.0242859982,-2.8320425809,-0.0659231240
53,-1.3374869178,-2.7378119283,-0.0078519540,-2.5211910367,-3.3222190811
54,-0.0015128047,-0.0636646433,-0.0019479663,-0.1994986400,-0.0126482415
55,-0.0000081141,-3.8612160112,-0.0004335065,-2.0143529281,-0.6019801202
56,-0.0000718284,-1.2277782921,-1.9546846410,-1.3044735741,-0.0682742803
57,-0.0028137638,-1.7392811411,-1.9539953807,-2.6157756957,-1.4375088477
58,-0.0063645960,-0.0087053235,-4.9672096638,-2.6499143021,-3.2362494854
59,-0.3160612695,-0.2188765072,-0.0000116989,-1.3365698056,-0.0010112388
60,-0.0000010000,-0.1206007041,-0.0000473661,-3.6758731190,-0.0072396131
61,-2.4124174966,-5.7869369798,-0.0206200024,-5.0877390127,-3.4347520908
62,-6.2767813690,-7.2152734090,-4.9548227425,-5.1144361177,-3.5813199705
63,-7.3700346282,-7.2154678740,-2.8276653452,-5.1206775512,-3.5443350975
64,-7.3161773687,-5.7849141254,-0.0148550864,-3.8434921412,-0.0619735382
65,-1.4145925912,-0.1810574205,-0.0487001608,-3.6850856622,-0.0294988154
66,-0.0099496846,-7.2150543935,-0.0006379114,-2.7739660865,-0.1091013439
67,-7.3700346282,-7.2154678740,-2.8276653452,-5.1206775512,-3.5443350975
68,-0.8689532266,-7.2154529228,-0.0363146763,-5.0963555516,-3.3865129113
69,-7.3700346282,-7.2154678740,-2.8276653452,-5.1206775512,-3.5443350975
70,-0.0007526764,-5.8321035699,-0.0115434696,-5.0378811257,-3.2867668612
71,-1.4401612898,-7.2152207851,-2.8101152459,-3.8526390037,-3.4913567683
72,-0.0000011208,-1.5296181393,-0.0492104812,-4.9522088544,-3.0920246019
73,-7.5468555060,-7.2153243662,-6.4176821544,-2.9698463167,-0.3972917236
74,-7.3657281350,-7.2139853395,-4.9635580301,-5.0653112333,-0.6319566943
75,-7.3590197620,-7.2068969663,-4.9639540022,-2.5186689276,-1.2464798575
76,-7.3193676265,-5.8352958708,-4.9640614806,-3.2329092611,-1.3256196297
77,-3.9351368102,-4.2667762160,-3.5778210748,-5.0077951231,-0.0571789197
78,-7.3700772409,-7.2154506169,-4.9684136906,-5.1176018959,-3.5917485263
79,-0.6351410678,-7.2059277095,-4.9651925133,-3.8281349505,-3.3189967099
80,-5.4115621357,-7.2150824372,-4.9632189975,-5.1061238462,-1.9505351953
81,-7.3700772409,-7.2154506169,-4.9684136906,-5.1176018959,-3.5917485263
82,-5.4572749292,-7.2145608467,-4.9682587003,-5.1062979912,-3.5294583711
83,-7.3699072672,-7.2154729024,-4.9637407040,-5.1184225596,-2.0020091656
84,-5.3799988263,-7.2154506169,-4.9684136906,-5.1176018959,-3.5917485263
85,-0.0000010000,-0.0000631285,-0.0001040938,-0.0000945950,-0.0004623996
86,-7.5487136378,-7.2153842597,-9.3323688785,-1.4171423836,-3.5582938382
87,-0.0000010000,-0.0000514354,-0.0004308519,-0.0013399358,-0.0059889888
88,-0.0000010000,-0.0388886890,-0.0495576374,-0.0049910408,-0.5468735436
89,-0.0000010000,-0.0250902879,-0.0000477908,-0.0003357607,-0.0004613898
90,-0.0000010000,-0.0093720718,-0.0079168182,-0.0012314390,-0.0536346630
91,-0.0010036461,-0.0017164889,-0.0245192019,-0.0637132360,-0.0582876166
92,-0.0032494140,-4.2675756287,-0.0000118378,-0.1718530981,-0.0075708315
93,-0.0232189396,-5.7865783933,-0.0499209257,-4.9991063163,-0.0099523287
94,-6.4553088975,-7.2152734308,-9.3186849209,-5.1144482746,-3.6094734124
95,-0.1453633840,-4.9410326558,-0.5104421735,-5.0348131517,-1.1535246150
96,-0.0068631022,-3.2145746842,-1.9469602033,-5.0056297532,-3.3482122912
97,-0.2215517935,-7.2152184124,-4.9537442759,-2.9519084031,-3.4919627081
98,-6.2767813690,-7.2152734090,-4.9548227425,-5.1144361177,-3.5813199705
99,-0.0063040475,-3.2049539306,-0.0000470290,-0.6079870550,-0.0016668929
100,-2.3480371949,-5.2285408997,-4.9503685144,-5.0562627477,-1.2928890820
101,-1.1556929459,-7.2151912346,-0.2808681645,-1.4812125102,-1.1691920409
102,-6.1177308743,-3.4587043565,-4.9541960136,-5.0748530293,-1.6283225701
103,-0.0003568110,-3.5781961499,-1.9453246308,-3.8254356379,-1.7903379588
104,-7.5488094448,-7.2154506388,-9.3323704791,-5.1176140531,-3.6199102155
105,-0.0000492904,-0.0000038463,-0.7847825095,-0.4874132636,-0.0023701269
106,-0.0003855839,-0.0018534934,-0.2846972907,-2.2988183969,-0.0022705151
107,-0.0000010000,-0.0002345286,-4.9518653083,-0.3336884175,-0.0031210280
108,-5.3662772735,-4.2660747521,-0.6202110343,-1.8137136577,-0.0808075662
109,-0.0144297023,-0.0601195563,-2.8197454445,-0.2400834255,-0.0711972764
110,-0.0026462796,-0.0011977171,-4.9635660466,-1.7019846525,-0.2176572184
111,-0.0000024343,-0.2569642290,-0.0004309720,-0.0218053541,-0.0047135138
112,-7.3018276423,-7.2153724029,-1.2393568549,-1.5037359429,-1.2991216730
113,-7.5487132398,-5.4585209764,-9.3323695672,-1.3813778737,-3.5560076045
114,-0.0000031418,-0.0000196482,-0.0000482416,-0.0091305416,-0.0070413928
115,-0.0000010000,-0.0001757489,-0.3777193006,-0.3619168642,-0.6288497330
116,-0.0000010000,-0.0000010000,-0.3773350719,-0.2016086167,-0.5218761398
117,-0.0000137008,-0.0000040322,-0.3779691911,-1.3779089530,-0.1063413768
118,-0.2093867940,-1.0592375746,-2.4668877695,-5.0497625166,-3.4410301837
119,-7.5247541212,-5.4582832988,-9.3323431098,-0.4426079293,-3.5719373909
120,-0.0011042754,-0.7921317274,-0.0246506038,-2.7210481904,-0.6190541097
121,-0.0087558851,-0.0280557590,-4.9616493845,-2.4544175578,-0.2560376309
122,-0.0037132416,-0.0517313242,-2.1628961636,-0.3700575414,-0.0700339159
123,-0.0013768384,-7.2125952735,-1.9474607245,-5.0460403475,-0.0890757073
124,-0.0000010000,-0.0253012571,-0.3771765813,-1.1724639459,-0.0188100178
125,-0.0000693358,-0.0265467518,-9.3301891380,-2.3975789869,-3.1690610345
126,-0.0047917492,-0.0000963900,-1.9574878265,-1.5400089332,-0.6278485113
127,-0.1636302212,-0.0000845392,-2.4589119930,-1.8580915926,-0.0040060394
128,-7.3079593610,-0.0029591150,-4.9683159671,-4.9961574925,-3.4520666784
129,-0.0204559629,-0.3444442670,-4.9680250077,-3.7770260890,-0.7532141974
130,-2.3420269699,-0.1068606499,-2.4669143935,-3.8164566140,-3.4315710241
131,-0.0110486632,-0.0000028389,-4.9670509990,-2.4546027043,-0.6990685881
132,-0.1949171968,-0.0218624162,-3.3054508611,-4.9528651963,-0.7269338000
133,-0.2479462810,-0.0000010000,-0.1003439863,-4.8783185702,-1.7140592911
134,-0.0386560103,-0.0172644461,-4.9611174420,-1.6304097607,-0.0487439326
135,-0.0000085708,-0.0000021781,-1.9548379900,-2.4454179936,-0.0380347291
136,-7.5488094448,-7.2154506388,-9.3323704791,-5.1176140531,-3.6199102155
137,-0.0000010000,-0.0015096349,-0.0008842137,-0.8135664722,-0.1634501925
138,-0.0001965232,-2.9518396685,-0.0037931232,-3.5857009198,-0.1332456311
139,-0.0006599504,-0.3644786604,-0.0000118537,-2.3476300690,-0.0187531392
140,-0.0049235486,-0.3239752324,-0.0008888875,-2.6774845817,-3.1208417595
141,-7.3680773868,-7.2154254466,-2.4670687506,-5.0987850729,-3.5486637812
142,-4.7443368627,-5.9138800007,-2.4661797921,-5.0526946686,-3.4864137558
143,-0.0000010000,-0.0138275215,-0.0000116328,-2.6094296447,-0.0065479164
144,-0.0000499709,-2.1104261596,-0.0000482429,-1.6449921714,-0.5652855534
145,-5.6061586786,-7.2134725540,-0.2590855860,-2.5614115628,-3.3719647254
146,-0.0439323158,-7.2139385015,-0.0500162706,-5.0229409169,-1.5611251095
147,-7.3700772409,-7.2154506169,-4.9684136906,-5.1176018959,-3.5917485263
148,-0.0012253367,-2.1186547916,-0.0000118136,-4.8955969676,-0.0143754905
149,-0.0005346570,-0.5658029477,-0.0000479470,-0.4060157552,-0.0890666135
150,-0.0001863946,-4.2932545884,-0.0008819674,-2.8056067680,-0.1235447502
151,-0.0000025392,-0.1532888599,-0.0008824123,-0.7802703979,-0.0610725364
152,-0.0000862116,-4.2653532656,-0.0014063697,-3.5957435025,-0.1284356016
153,-0.6085349413,-4.2661290262,-4.9538451019,-3.5372080617,-0.0002599836
154,-0.2835081629,-4.2943913497,-3.5779039915,-3.6593081114,-0.0160533579
155,-0.0000816766,-7.2133993986,-0.0775363447,-4.9762602646,-0.0025847686
156,-5.3880230293,-7.2148637382,-1.9549132777,-3.6803838255,-0.0404492407
157,-0.0000043369,-1.7663813774,-0.2834438232,-4.9300380641,-0.0122868430
158,-7.3618153500,-7.2134074039,-2.1647185491,-5.0208788371,-0.0126471253
159,-0.0004228304,-0.6941471512,-0.0056633334,-0.6335880123,-0.0002024737
160,-1.9440748355,-7.2137954534,-0.2836776296,-4.9676627794,-0.0021063295
161,-7.5488094448,-7.2154506388,-9.3323704791,-5.1176140531,-3.6199102155
162,-0.0019934268,-0.1228804401,-6.1664531133,-1.7144995944,-0.1330955678
163,-0.0000436700,-0.0011341440,-1.2370395108,-0.0440674222,-0.3371993904
164,-2.3930683799,-1.8811963577,-0.2848748377,-1.6641299744,-0.0102217907
165,-0.0000010000,-0.0316298082,-0.0078629577,-0.0010187106,-0.0115879889
166,-7.5488094448,-7.2154506388,-9.3323704791,-5.1176140531,-3.6199102155
167,-0.0016265739,-0.3999276402,-0.0000116369,-0.4681525154,-0.0022096984
168,-0.0002562373,-0.0041924822,-0.0004304745,-0.3629703187,-0.1760507149
169,-0.0122768250,-3.5798940845,-0.0000116956,-5.0030778577,-0.1454717530
170,-0.0102134895,-1.2445902092,-0.3782725233,-1.7022626329,-3.2804035049
171,-0.0001109796,-0.1268861932,-0.0490716652,-0.8480689151,-0.6172866894
172,-0.0001491425,-4.9408304772,-0.2845436914,-1.7813659707,-1.5849858564
173,-7.3700346282,-7.2154678740,-2.8276653452,-5.1206775512,-3.5443350975
174,-0.0001904917,-2.0931730761,-0.0002166818,-0.4662739698,-0.0181878074
175,-7.3543288375,-7.2150794936,-1.9543309436,-2.9473799770,-0.0301314355
176,-0.0000210369,-3.5754737750,-0.0000474651,-1.5609171442,-0.4025728525
177,-0.3556644370,-1.2467971252,-0.0004269011,-3.6298635607,-1.6804811860
178,-0.0975011447,-7.2148193559,-0.0004319086,-3.6061776467,-0.0134817850
179,-0.0007773699,-7.2146636747,-0.0246221781,-3.6305807367,-0.1490864067
180,-1.4952205315,-5.8333046146,-0.0000478940,-2.6888145029,-0.0002382298
181,-0.0018315601,-0.0015993291,-0.3718753985,-2.7176787675,-0.0319340695
182,-0.0000467841,-0.0000167138,-2.4605865977,-0.0312162480,-0.0090649340
183,-0.0400805681,-1.9990410151,-0.3770632463,-0.4309430619,-0.1205436903
184,-1.9011765650,-0.3610766020,-0.3776876824,-1.2349617213,-0.1755953951
185,-0.0000069299,-0.0001984229,-0.0079436363,-1.4905426635,-0.5714547670
186,-0.0130211159,-1.4357099603,-0.0004314703,-0.3963901123,-0.0667632330
187,-5.4097018417,-7.2150347425,-0.4617176192,-5.0778964483,-3.4242821175
188,-3.6093384942,-5.4585089319,-9.3321881675,-0.8732103309,-3.5508915633
189,-7.5488094448,-7.2154506388,-9.3323704791,-5.1176140531,-3.6199102155
190,-0.0092698168,-0.2293344125,-0.0002185608,-4.8928253166,-1.3899129317
191,-0.0003745611,-3.8639686799,-0.0001063286,-0.8627385216,-3.1021098553
192,-0.2776067267,-3.8158694228,-0.0001069612,-3.1756438981,-3.2140015865
193,-0.0077649958,-4.9560897821,-0.0000118724,-3.7730330741,-0.0010762352
194,-5.4571950223,-7.2145778648,-0.6235357133,-5.1007808333,-3.4157571295
195,-5.4551070031,-7.2144863156,-0.0633369576,-3.6844888063,-3.3119206410
196,-0.0000938990,-0.8369816952,-0.0000118354,-0.3221763648,-0.0585743958
197,-7.3700772409,-7.2154506169,-4.9684136906,-5.1176018959,-3.5917485263
198,-0.0002394211,-0.2262290580,-0.0002174661,-1.9829876865,-0.0612492494
199,-0.0001059581,-1.5456015116,-0.0000482622,-3.7517382890,-0.0952427680
200,-0.0092918016,-5.7092602015,-0.0002181275,-2.8531086533,-1.3768762395
201,-5.6403778686,-7.2135214963,-0.0450122084,-5.0786375048,-3.4483257195
202,-5.6407638111,-5.7850846593,-0.5185351651,-5.0984777197,-3.4480103070
203,-2.3948931576,-3.5500102129,-0.0500590775,-5.0644746951,-3.3803598303
204,-7.5204792028,-7.2135917994,-9.3321568802,-2.5199244129,-1.7009465139
205,-0.0000010000,-0.0001259331,-1.9339105907,-0.0000977369,-0.0000695398
206,-0.0000010000,-0.0000080406,-0.0057002704,-0.0003798956,-0.0102788373
207,-0.0003758232,-0.0425914997,-1.9413549481,-2.3045337110,-0.0455397006
208,-0.0385606798,-7.2136782594,-0.1254119776,-4.9604509033,-0.0021574496
209,-3.3556562358,-7.2143382907,-1.0659592384,-5.0749903010,-0.2006629865
210,-1.7248198512,-4.2658941082,-0.9136363449,-5.0326588717,-0.0235656749
211,-3.9657131560,-7.2154500850,-4.9586544089,-5.0876374370,-0.3896276925
212,-3.4514653666,-7.2146445422,-0.2848278614,-5.0437296549,-0.4922594753
213,-5.1901233084,-5.8261342994,-4.9608861184,-3.8308607265,-0.0577013721
214,-2.8230920848,-7.2149639338,-1.9511797219,-3.6525725312,-0.0157797105
215,-0.0020609936,-0.0057565237,-9.3238178079,-0.2482627530,-0.0136078769
216,-7.5487108553,-4.1663746295,-9.3323660594,-0.2906617349,-3.5393834418
217,-0.0001267392,-0.0414433854,-1.9566740209,-0.3296908279,-0.0012824527
218,-0.0009571158,-0.0044953485,-1.9525467224,-0.0008128124,-0.1021573332
219,-0.0018655335,-0.0001748437,-2.1686770271,-0.0093569565,-1.3418881400
220,-0.0003421416,-0.0106140013,-0.0014065462,-0.1191650781,-1.4449750347
221,-0.0792613930,-0.1671170838,-1.9531311531,-0.0065832347,-0.0098827541
222,-0.0009719416,-0.0093623985,-0.0995014349,-0.0002669298,-0.1028071548
223,-0.0000010000,-0.0444854457,-1.9548803959,-0.0494219744,-0.0971031176
224,-0.0000010000,-0.0100998392,-0.0992877718,-0.0008652648,-0.0892632856
225,-7.5488094448,-7.2154506387,-9.3323704778,-2.6309501611,-3.6197741689
226,-0.0000282106,-0.2010388603,-4.9508930414,-0.1604751070,-0.0786689457
227,-0.0000010000,-0.0000239041,-0.2809334524,-0.0265246960,-0.0005965440
228,-0.0000034786,-1.9010739557,-0.0768123114,-0.0298749950,-0.0001435716
229,-0.1413641447,-0.9686010575,-0.1005272503,-0.0869740062,-1.5038840094
230,-0.0046459169,-0.9694008285,-0.0006361465,-2.3944603733,-0.2113616870
231,-0.0106666106,-0.0000127054,-4.9669958159,-2.5863490452,-3.2221305533
232,-0.0000507661,-0.0000073452,-4.9657018256,-0.5035487806,-0.6152513069
233,-0.0011355093,-0.0000421685,-3.5847282440,-3.6533992793,-3.1402179039
234,-0.0000212799,-2.7370367996,-0.2851747016,-0.0282988660,-3.0925254748
235,-0.0011577203,-4.9399311898,-0.3776305129,-0.0585640085,-3.1982559108
236,-7.5488094448,-7.2154506388,-9.3323704791,-5.1176140531,-3.6199102155
237,-3.9520315358,-5.2211830011,-2.4617193708,-3.8123295135,-0.0112447334
238,-0.0024924744,-0.0239207081,-0.0000480639,-0.8252583342,-0.5458521632
239,-3.9508817534,-5.2210772671,-2.4652289317,-3.8025924961,-0.2499237219
240,-0.0000214623,-4.2935782423,-0.2845398406,-3.5795942221,-0.0624273539
241,-0.0377992223,-1.7672530841,-0.0079079845,-2.8159107574,-0.4641531881
242,-5.2294017895,-3.2143935685,-4.9678840582,-0.3541949581,-3.5027281943
243,-4.9236350191,-4.1663458228,-9.3313946648,-0.2851446994,-3.4777683270
244,-7.5488094448,-7.2154506388,-9.3323704791,-5.1176140531,-3.6199102155
245,-0.0016734969,-1.0896017211,-0.0000475316,-4.9776808309,-0.0659047806
246,-0.0002231931,-0.0065530393,-0.0000476056,-1.3611327029,-0.0859898482
247,-0.0000059008,-0.0315191951,-0.0000472555,-0.0465913051,-0.4844584685
248,-0.0001054605,-0.0253426757,-0.0000116616,-1.4500237957,-0.0514999236
249,-0.0046602839,-0.0302402281,-0.0000116083,-0.0017939518,-0.0001876416
250,-0.0013462109,-2.1265764724,-0.0008750545,-4.9880698205,-0.6432947272
251,-0.0000010000,-0.0009673466,-0.0000116305,-0.9284474336,-0.0004797612
252,-6.2555735100,-0.1300063119,-0.0056522345,-3.5987983371,-0.4559610052
253,-2.3986290566,-7.2138291746,-0.1929968128,-5.0123074448,-0.0129149962
254,-0.0194052415,-4.9409831633,-0.0002186921,-1.8064021970,-3.1412448596
255,-7.3700396548,-7.2154503779,-2.1715091388,-5.1090088634,-3.5251462948
256,-7.3696183816,-5.2298562388,-4.9683957428,-5.1031975813,-3.5718772831
257,-0.0342756238,-3.6725088506,-0.0244111823,-0.5718879074,-0.6556391070
258,-2.8967371814,-7.2152693268,-0.0991960573,-5.0858807122,-3.4162311898
259,-6.2725699340,-7.2137856073,-2.1592294925,-5.0527360816,-1.7024356896
260,-4.3471023598,-4.1659716220,-9.3186761855,-1.3585811700,-3.5218183415
261,-7.5488094448,-7.2154506388,-9.3323704791,-5.1176140531,-3.6199102155
262,-0.0011612104,-0.3233898320,-0.0002185603,-1.7486306694,-0.5729260390
263,-7.3700772409,-7.2154506169,-4.9684136906,-5.1176018959,-3.5917485263
264,-0.0001504214,-3.8146426875,-0.0000480919,-4.9587103605,-0.0196037493
265,-0.0041649454,-2.3179916852,-0.0000118697,-4.9664735505,-0.0717413018
266,-7.3426326033,-7.2150358741,-0.0449173062,-5.0631392227,-1.6006552195
267,-5.3486466578,-4.2678621674,-0.0051030356,-0.4193619347,-3.2513104872
268,-7.3700346282,-7.2154678740,-2.8276653452,-5.1206775512,-3.5443350975
269,-7.3658981081,-7.2139630540,-4.9682310107,-5.0644908393,-1.7677289994
270,-7.3700346282,-7.2154678740,-2.8276653452,-5.1206775512,-3.5443350975
271,-0.0001166636,-0.0277661102,-0.0000118412,-1.6429052129,-0.0396812455
272,-0.0002482459,-4.9400185128,-0.0002173906,-1.4248434698,-0.6252617695
273,-0.0000596092,-2.1248654469,-0.0000119124,-3.5676906230,-2.9625840902
274,-0.0003083444,-7.2141540092,-0.0002184556,-5.0044697015,-3.1464987521
275,-0.0072147573,-7.2048408624,-0.2433675234,-3.8703050864,-3.3215978404
276,-0.0000057676,-0.3285843933,-0.0000118870,-4.9252024099,-2.9289841358
277,-4.9237329432,-7.2154213998,-9.3313990846,-5.0956935237,-3.5581480731
278,-7.5488094448,-7.2154506388,-9.3323704791,-5.1176140531,-3.6199102155
279,-7.5488094448,-7.2154506387,-9.3323704778,-2.6309501611,-3.6197741689
280,-0.0000010000,-0.0000087063,-0.1671054848,-0.1392138704,-0.0011543363
281,-0.0005023007,-0.0342642496,-0.0492667606,-0.6513108306,-0.0001142203
282,-0.0000010000,-0.0067838231,-0.0077343934,-0.6840786152,-0.0001700129
283,-0.0000010000,-0.0139309100,-0.7801054729,-1.2654006982,-0.0000211881
284,-0.0000010000,-4.2926595502,-0.7844312398,-3.5780142228,-0.2815368907
285,-7.5488094448,-7.2154506388,-9.3323704791,-5.1176140531,-3.6199102155
286,-0.0001400041,-0.0245039673,-2.1609609028,-3.5430716279,-0.0127057192
287,-0.7317765493,-2.3539441485,-0.0243802685,-3.7416470235,-0.0020019630
288,-0.0004247080,-7.2138118155,-0.0000480655,-3.1590067775,-0.0311763340
289,-0.5063425622,-1.7608809816,-0.2835453932,-2.5349165929,-0.0013613324
290,-0.0001953686,-0.0291951989,-0.0999268149,-4.8930709372,-0.0089282922
291,-0.4864808473,-1.5921543580,-0.0089266807,-3.7477896582,-0.0131553368
292,-0.0000010000,-0.5035728063,-0.0002133088,-3.7060861165,-0.0103974175
293,-0.8049154319,-5.8264837994,-0.0089979769,-1.8310895532,-0.0227494723
294,-0.0069792812,-7.2049493057,-0.0360364514,-3.8151847974,-1.6275392646
295,-0.0907769242,-5.2296947138,-0.0359446098,-3.7561640794,-0.0755523126
296,-0.0012538048,-3.4759069777,-0.0006356538,-5.0014634110,-1.5796397109
297,-5.2180658931,-5.8346156097,-0.0002784458,-2.7198875689,-0.1250277608
298,-0.0052313055,-4.9580543850,-0.0116350178,-5.0643140487,-0.0365843592
299,-0.2712459032,-5.8267436544,-0.0006343779,-3.7949136932,-0.0011194644
300,-0.0058958601,-7.2148098204,-0.0356932993,-5.0024630935,-0.2114460103
301,-0.0232902615,-7.2150236681,-0.0056561135,-2.7577882382,-0.0132393981
302,-2.2768012487,-2.1271250497,-0.5185064620,-5.0744418312,-3.4096190650
303,-7.5460702949,-5.4582100624,-9.3301754946,-2.5687966633,-1.7266599767
304,-7.5146037432,-5.4585871204,-9.3323711678,-3.9010678958,-3.6175933033
305,-0.0000656741,-7.2140749408,-0.0014033879,-0.1210273168,-0.0650710045
306,-0.0012572231,-2.8340037891,-0.0004322507,-0.2190805054,-0.6064183150
307,-7.5383568784,-7.2069842568,-9.3322585316,-3.8927791186,-3.5593572444
308,-0.0884179708,-0.0000210194,-6.1800718143,-0.4345297708,-0.6587407361
309,-2.3948974348,-0.0011946724,-1.9588370939,-3.7725584657,-1.7750317287
310,-0.0128252698,-0.0001221163,-9.3309739216,-2.6014813543,-3.2688598737
311,-7.5488090468,-5.4585871213,-9.3323711678,-5.0704218160,-3.6176199713
312,-7.5488094448,-7.2154506388,-9.3323704791,-5.1176140531,-3.6199102155
313,-0.0001082058,-0.0002023142,-4.9626347163,-3.0483899471,-0.2345531382
314,-0.0000104310,-0.0011379859,-4.9660840524,-0.2007437949,-3.0178384841
315,-7.5381187793,-4.1580297675,-9.3300650668,-0.0014735508,-0.8100534365
316,-7.5488066623,-4.1664400271,-9.3323676586,-0.1909122374,-3.6008205915
317,-0.0000010000,-0.0027944189,-0.0009276870,-0.0000338589,-0.0008046451
318,-0.0000012686,-0.0046299678,-0.0004301138,-0.0627467241,-0.0910141603
319,-0.0124193218,-0.0260147122,-0.1071137958,-0.2740137303,-3.0924602741
320,-0.7454136099,-1.9453999939,-0.5176199433,-0.5255462951,-3.3626952513
321,-7.5488094448,-7.2154506388,-9.3323704791,-5.1176140531,-3.6199102155
322,-0.0000024968,-0.3669970892,-1.9421922417,-0.4140065521,-0.0007564047
323,-7.5488094448,-7.2154506388,-9.3323704791,-5.1176140531,-3.6199102155
324,-0.1644968298,-0.9631564101,-0.1695783659,-4.9523785197,-0.0001679153
325,-0.0000199638,-0.2450392379,-4.9540410746,-3.7155860439,-0.0016829798
326,-0.1900838921,-5.2283191710,-0.0203723618,-4.9888749437,-0.0002383818
327,-1.6282024772,-4.2677700726,-4.9630003440,-3.6710215345,-1.8050863321
328,-1.7846179165,-0.9577055884,-0.0627636446,-1.4313207081,-0.0129538439
329,-0.0237331270,-2.7999039834,-0.0004305313,-0.1128381452,-0.0015517714
330,-7.5488070782,-7.2154294606,-9.3323668929,-3.0077960301,-3.6038750593
331,-0.0000054661,-0.0599191851,-4.9647472164,-1.0460295233,-0.6532702216
332,-0.0063302512,-0.0000021870,-4.9479202939,-2.4654413363,-3.1550782600
